Source,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,13:00:00,13:01:00,13:02:00,13:03:00,13:04:00,13:05:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,14:57:00,14:58:00,14:59:00,15:00:00
huaxinsh04-dot-v2,302.97,10705.17,27030.43,16682.79,923.2,207.73,204.29,195.79,193.46,192.78,188.25,187.7,185.22,184.17,1141.03,1940.13,180.68,185.71,185.23,184.98,185.13,185.08,183.41,187.11,186.36,185.52,190.72,197.83,194.76,no data,no data
huaxinsh04-dot-v5,305.07,10706.89,27031.52,16683.68,924.69,209.66,206.04,197.08,194.73,193.8,189.13,188.5,185.93,184.81,1124.88,1941.38,181.51,186.48,186.05,185.86,186.02,185.88,183.95,187.88,187.28,186.43,191.91,199.5,196.2,no data,no data
huaxinsh05-dot-v2,298.67,10697.31,27020.28,16733.09,933.4,207.52,204.07,195.7,193.46,192.55,188,187.55,185.03,184.07,971.73,1919.43,180.62,185.55,184.79,184.9,185,184.85,182.98,186.96,186.19,185.31,190.43,197.73,194.29,no data,no data
huaxinsh05-dot-v5,303.85,10699.46,27021.6,16740.38,935.08,209.93,206.23,197.16,194.98,193.77,188.91,188.59,185.9,184.77,941.72,1920.82,181.6,186.56,185.83,185.98,186.04,185.88,183.85,188.02,187.3,186.39,191.83,199.65,195.99,no data,no data
huaxinsz03-dot-v2,307.05,10611.3,26989.39,15667.89,963.05,215.66,209.06,193.75,191.48,182.45,181.44,173.26,171.82,163.42,733.99,1880.12,142.69,143.37,145.03,143.75,143.98,137.73,135.74,139.23,138.96,136.21,139.1,142.78,141.88,no data,no data
huaxinsz04-dot-v2,318.05,10640.74,26999.76,16796.32,952.46,215.89,209.26,193.95,191.46,182.39,181.61,173.29,171.77,163.05,1107.26,1893.55,142.68,143.45,145.2,144.22,144.01,137.83,135.78,139.36,139.14,136.3,139.17,142.88,141.71,no data,no data
huaxinsz05-dot-v2,304.98,10639.78,27003.46,16784.16,951.22,214.35,208.15,193.29,191.04,181.93,181.11,173.01,171.4,162.95,847.16,1874.62,142.42,143.17,144.68,143.04,143.74,137.49,135.51,139.14,138.43,135.93,138.84,142.33,141.56,no data,no data
huaxinsz05-dot-v5,306.48,10639.12,27005.83,16785.74,952.4,215.63,209.17,194.27,192.03,182.77,181.95,173.66,172.05,163.54,846.91,1876.99,142.87,143.58,145.2,143.53,144.22,137.88,135.78,139.52,138.87,136.35,139.26,142.84,141.97,no data,no data
huaxinsz06-dot-v2,297.3,10600.03,26974.85,15772.21,837.68,215.7,209,193.84,191.59,182.83,181.72,173.38,171.95,163.49,495.02,1874.62,142.79,143.58,145.41,144.35,144.24,138.19,135.76,139.53,139.28,136.43,139.34,142.91,141.39,no data,no data
huaxinsz06-dot-v5,300.33,10597.26,26975.37,15790.43,839.99,216.59,210.02,194.61,192.36,183.51,182.3,173.9,172.34,163.84,492.11,1874.97,143.27,143.93,145.8,144.79,144.63,138.58,136.06,139.85,139.68,136.77,139.74,143.56,142,no data,no data
xtpsh01-dot-v2,227.74,10684.37,27005.05,16695.59,920.88,196.72,191.28,177.65,175.35,166.1,165.28,157.15,155.11,146.51,1312.05,1845.98,126.06,126.71,128.35,126.91,127.39,121.36,119.35,122.75,121.89,119.56,122.45,126.22,125.08,no data,no data
xtpsh02-dot-v2,231.58,10697.54,27010.38,16659.48,916.48,197.73,192.42,178.35,176.51,166.58,165.78,157.42,156.14,146.94,1314.63,1846.92,126.34,126.94,128.77,127.15,127.65,121.52,119.64,123.08,122.22,119.94,122.8,126.6,125.82,no data,no data
xtpsh04-dot-v2,211.26,10717.69,26709.62,16498.57,883.26,197.57,191.83,177.73,175.62,166.01,165.17,157.14,155.2,146.29,1433.02,1842.29,126.32,126.96,128.65,126.71,127.65,121.51,119.55,123.29,122.03,119.81,122.79,126.54,125.62,no data,no data
xtpsh05-dot-v2,211.31,10716.07,26696.73,16586.09,901.66,198.75,192.76,177.16,174.45,166.93,165.06,156.89,155.42,146.04,1380.8,1843.37,126.44,126.45,128.15,126.49,127.28,120.96,118.89,123.23,121.95,119.5,122.47,126.16,125.22,no data,no data
xtpsh06-dot-v2,227.88,10280.34,26822.14,16076.46,816.64,197.46,191.79,177.77,175.49,166.12,165.29,157.32,155.22,146.28,1429.56,1841.8,126.37,127.06,128.82,127.67,127.57,121.73,119.63,122.97,122.23,119.92,122.73,126.59,125.75,no data,no data
xtpsh07-dot-v2,208.5,10694.02,27005.59,16690.23,920.14,197.54,191.88,177.9,175.75,166.07,165.15,157.21,155.08,146.43,1273.59,1847.7,126.36,126.95,128.66,127.44,127.64,121.44,119.6,122.92,122.42,119.89,122.8,126.62,125.71,no data,no data
xtpsh08-dot-v2,211.53,10690.64,27014.64,16633.07,909.25,197.69,192.12,177.87,175.85,166.28,165.18,157.37,155.1,146.39,1609.98,1836.99,126.27,126.95,128.79,127.63,127.65,121.7,119.55,122.94,122.56,119.96,122.96,126.96,125.98,no data,no data
xtpsh09-dot-v2,214.13,10719.82,27014.47,16604.23,906.71,198.28,191.87,177.77,175.5,166.03,165.31,157.19,155.24,146.37,1183.16,1860.57,126.19,126.97,128.64,127.48,127.67,121.56,119.67,122.94,122.51,119.96,122.79,126.58,125.64,no data,no data
xtpsh11-dot-v2,280.39,10656.53,26986.26,16776.06,933.1,195.42,189.62,175.65,173.38,164.64,163.87,155.88,154.14,145.57,868.12,1838.13,125.28,126.08,127.68,126.84,126.66,120.7,118.48,122.09,121.76,119,122.03,125.44,124.01,no data,no data
xtpsh11-dot-v5,282.71,10657.66,26988.45,16776.88,934.49,197.27,191.08,176.8,174.44,165.5,164.63,156.56,154.68,146.01,855.5,1838.8,125.79,126.5,128.12,127.38,127.14,121.12,118.86,122.49,122.22,119.39,122.5,126.15,124.54,no data,no data
xtpsh11-dot-v5_xuxin,326.68,10631.72,26983.03,16791.34,937.57,205.3,197.66,179.8,176.47,165.55,165.03,156.6,154.3,145.79,813.67,1836.88,125.86,126.48,128.68,126.84,127.53,121.15,119.14,123,122.73,120.22,123.84,128.94,127.57,no data,no data
xtpsh12-dot-v2,229.53,10730.35,26693.84,16594.78,901.17,195.36,189.46,175.76,173.4,164.54,163.65,155.86,154.09,145.33,1564.64,1835.85,125.2,126.01,127.79,126.74,126.66,120.7,118.54,122.07,121.66,119.03,122.02,125.35,124.46,no data,no data
xtpsh12-v16,281.18,11140.73,27048.02,15624.78,972,196.96,191,176.63,174.3,165.12,165.14,157,155.66,144.93,1197.09,1872.68,123.86,125.16,127.05,126.96,125.78,119.73,118.03,121.02,120.32,118.22,120.8,124.03,123.52,no data,no data
xtpsh13-dot-v2,287.91,10660.54,26979.86,16775.26,932.02,194.45,188.82,175.28,173.05,164.49,163.72,155.82,154.01,145.53,998.16,1846.1,125.08,125.85,127.78,126.69,126.61,120.6,118.35,121.92,121.62,118.85,121.89,125.11,124.03,no data,no data
xtpsh13-v16,271.83,11112.9,27029.78,15763.79,854.26,195.53,190.32,175.81,173.88,164.99,164.87,156.83,155.51,145.43,687.03,1860.75,123.59,125.09,126.84,126.15,125.56,119.55,117.97,120.72,120.3,118.05,120.72,123.73,123.26,no data,no data
xtpsh14-dot-v2,228.7,10719.03,27013.17,16618.91,900.62,195.3,190.82,175.82,173.56,164.8,163.87,155.95,154.24,145.51,1301.88,1845.01,125.25,125.92,127.65,126.4,126.69,120.48,118.56,122.15,121.32,118.97,121.97,125.33,124.44,no data,no data
xtpsh14-v16,278.59,11136.54,27047.43,15639.92,970.56,197.12,192.12,176.62,174.4,164.98,165.09,157.01,155.45,145.2,969.09,1858.42,123.67,125.03,127.06,126.85,125.7,119.84,117.92,120.88,120.7,117.98,121.05,124.1,123.15,no data,no data
xtpsh16-dot-v5_xuxin,343.26,10649.52,26993.53,16716.41,925.77,204.31,196.43,178.75,176.21,166.03,165.16,157.01,154.76,145.77,1072.8,1856.7,125.97,126.6,128.84,127.76,127.61,121.51,119.07,123.11,123.24,120.11,124.01,128.62,127.12,no data,no data
xtpsz01-dot-v2,273.94,10775.44,26746.18,16450.62,887.02,207.16,202,187.65,184.92,176.88,176.3,168.14,165.97,157.29,1204.39,1881.05,136.99,137.83,139.71,138.47,138.78,132.44,130.14,134.33,133.22,130.44,133.42,136.79,135.77,no data,no data
