Source,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,13:00:00,13:01:00,13:02:00,13:03:00,13:04:00,13:05:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,14:57:00,14:58:00,14:59:00,15:00:00
hlsh01-nsq and gfex,17967.64,19777.23,18281.23,18027.04,19779.81,18660.24,16670.1,19008.19,23038.76,613.47,24350.41,10067.42,10627.54,16494.72,no data,no data,no data,no data,no data,no data,no data,18327.89,31350.55,22444.77,25643.93,22520.99,24673.97,27533.32,28819.22,32797.32,34318.21
hlzz01-nsq,18589.34,20766.9,19197.03,18390.82,20304.5,18930.84,17217.42,19513.42,24125.23,15460.48,25211.02,10187.87,11109.22,17283.92,no data,no data,no data,no data,no data,no data,no data,19622.45,32798.86,23362.01,26666.73,23004.16,25921.25,28445.95,29526.97,33657.05,35855.43
