Source,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,13:00:00,13:01:00,13:02:00,13:03:00,13:04:00,13:05:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,14:57:00,14:58:00,14:59:00,15:00:00
huatai07-v16,297.74,9167.94,24691.91,17445.45,1715.04,215.12,194.44,188.5,177.04,175.83,165.74,164.34,159.45,154.06,324.3,3268.36,140.11,138.65,139.94,140.98,140.66,129.04,131.87,122.52,126.95,127.05,124,126.62,119.22,114.63,115.81
huatai08-dot-v2,223.58,9078.6,24818.12,18005.25,1888.96,227.11,202.76,196.98,182.33,179.92,169.59,167.56,162.45,155.35,1420.88,3313.86,143.59,141.56,143.52,144.35,145.08,131.96,134.64,124.85,129.4,129.62,126.92,130.48,118.42,115.81,116.69
huatai09-dot-v2,225.58,9086.62,24485.42,17921.66,1846.81,226.63,202.55,196.77,182.51,179.68,169.76,167.58,162.24,155.53,1744.37,3271.93,143.53,141.31,143.19,143.59,145.16,132.09,134.25,125.11,129.49,129.64,127.02,130.5,118.21,116.55,116.85
huatai12-dot-v2,211.88,9073.44,24815.93,18008.58,1904.53,227.17,202.74,196.97,182.46,179.99,169.66,167.8,162.36,155.41,1495.1,3302.32,143.61,141.42,143.6,144.31,145.07,131.95,134.54,125,129.43,129.64,126.98,130.5,118.46,115.83,116.78
huatai14-dot-v2,211.5,9101.68,24811.03,18009.68,1894.76,227.26,205.25,199.12,183.32,180.81,170.94,168.89,164,156.43,1315.15,3338.51,147.2,145.4,147.4,146.99,149.21,135.22,137.8,127.66,132.36,132.72,130.21,134.64,120.63,118.92,119.17
huataidmasz01-dot-v2,190,9072.59,24801.99,18055.99,1949.43,231.73,211.78,205.68,190.63,188.04,178.38,176.66,171.15,164,1048.85,3290.76,154.15,152.15,154.58,154.18,156.18,142.66,144.68,134.67,139.71,140.2,137.83,142,128.12,125.7,126.16
huataisz03-dot-v2,285.17,9210.12,24532.27,17835.66,1852.71,243.08,217.24,209.04,194.29,190.97,180.76,178.06,172.48,166.79,1968.58,3332.16,150.45,148.83,150.44,151.68,152.1,139.76,142.27,132.99,137.43,137.53,134.54,138.43,127.89,125.96,125.9
huataisz04-dot-v2,199.48,9060.77,24796.03,18057.17,1960.85,222.78,204.01,198.97,186.18,184.76,175.2,173.68,168.5,161.27,1190.7,3349.4,148.69,147,148.29,148.43,149.99,139.04,141.15,132.32,136.47,136.7,133.66,136.61,127.04,125.01,125.4
huataisz05-dot-v2,215.26,9120.23,24813.96,18030.21,1953.46,222.12,203.44,198.66,186.04,184.71,174.64,173.61,168.36,161.09,1085.51,3275.37,148.65,146.71,148.17,148.33,149.65,138.51,140.93,131.89,136.2,136.5,133.57,136.43,127.09,124.92,125.37
huataisz06-dot-v2,214,9108.14,24805.08,18037.76,1960.36,222.76,203.04,198.16,185.54,184.3,174.25,173.15,167.87,160.74,1130.34,3255.64,148.13,146.42,147.76,148.11,149.32,138.2,140.74,131.89,135.99,136.35,133.19,136.1,127.07,124.84,125.28
huaxinsh02-dot-v2,163,9058.07,24796.71,18130.33,2002.92,232.99,201.66,199.36,193.14,188.72,186.44,186.44,186.06,183.15,712.8,3952.11,198.88,193.72,199.37,195.19,195.39,190.84,188.98,181.71,188.12,191.19,189.95,191.21,178.83,178.36,176.6
huaxinsh02-dot-v5,156,9058.37,24798.28,18118.23,2004.32,237.57,202.85,200.37,194.27,189.75,187.46,187.39,187.21,183.94,721.48,3988.3,199.75,194.31,200.06,196.24,196.63,191.85,189.79,182.55,189.01,192.03,191.07,191.56,181.51,178.26,176.7
huaxinsh03-dot-v2,313.25,9053.28,24788.4,18181.05,2023.82,220.75,201.94,199.1,193.61,189.19,186.89,186.97,186.57,183.49,797.15,3389.26,199.31,193.81,199.73,195.57,195.88,191.26,189.52,181.88,188.59,191.59,190.42,193.48,176.22,178.42,176.81
huaxinsh04-dot-v2,186.65,9089.47,24816.44,18049.14,1935.03,218.12,200.83,199.26,193.28,188.95,186.77,187.04,185.98,182.74,1151.69,3337.97,197.57,193.75,199.02,194.2,195.59,191.08,188.6,181.71,188.51,192.3,189.65,190.9,178.44,178.88,176.26
huaxinsh04-dot-v5,183.42,9085.01,24816.54,18058.53,1951.76,219.52,202,200.36,194.31,189.87,187.54,187.81,186.71,183.36,1135.47,3350.36,198.77,194.58,200.02,195.19,196.3,191.96,189.44,182.44,189.07,192.85,190.66,191.99,178.5,178.9,176.28
huaxinsh05-dot-v2,166.5,9058.86,24801.27,18113.12,1997.32,219.63,201.42,199.04,193.16,188.83,186.63,186.79,185.83,183.17,976.06,3370.57,198.31,193.62,199.18,195.03,195.38,191.08,189.26,181.77,188.27,191.46,190.07,191.51,178.9,178.49,176.72
huaxinsh05-dot-v5,166.17,9060.22,24798.38,18116.47,1998.64,220.89,202.76,200.25,194.33,189.91,187.51,187.76,187.11,183.92,956.08,3377.43,199.92,194.52,200.22,196.08,196.53,192.13,189.93,182.69,189.17,192.45,191.08,192.7,178.93,178.54,176.74
huaxinsz03-dot-v2,304.82,9056.13,24784.38,18126.95,1990.79,225.4,205.72,199.3,185.97,184.48,174.57,173.19,168.55,161.36,740.47,3322.43,148.63,147.04,148.59,149.68,150.03,138.26,141.05,132.02,136.05,136.41,133.5,136.38,128.11,123.89,125.01
huaxinsz04-dot-v2,208.36,9063.94,24787.63,18106.28,1975.59,225.64,206.02,200.38,186.42,184.66,174.76,173.14,168.3,161.04,1251.97,3345.77,148.91,147.03,148.56,148.6,149.86,138.59,141.04,132.03,136.13,136.58,133.42,136.68,126.32,124.69,125.1
huaxinsz05-dot-v2,305.55,9065.22,24795.04,18059.37,1960.76,224.29,204.7,198.71,185.31,183.95,173.96,172.91,168.04,160.88,882.49,3307.4,148.31,146.63,148.42,148.87,149.46,138.1,140.78,131.65,135.63,136.17,133.26,136.2,126.59,123.65,124.94
huaxinsz05-dot-v5,307.05,9063.45,24796.2,18061.85,1962.13,226.12,206.58,200.6,186.66,185.28,175.23,174.01,169.03,161.86,884.18,3308.45,149.08,147.47,149.17,149.71,150.32,138.75,141.35,132.13,136.18,136.72,133.83,137,126.64,123.7,124.99
huaxinsz06-dot-v2,303.88,9017.38,24761.67,17276.13,1654.17,224.12,204.73,198.26,185.72,184.41,174.15,172.95,168.06,161.96,505.7,3257.27,148.47,146.57,147.9,148.2,149.42,138.17,141.06,131.44,135.73,136.5,133.09,136.17,126.76,123.64,125.1
huaxinsz06-dot-v5,303.55,9033.95,24765.36,17263.84,2032.05,224.92,205.36,198.85,186.24,184.77,174.56,173.32,168.45,162.16,515.56,3256.33,148.66,146.85,148.35,148.5,149.76,138.45,141.28,131.61,135.91,136.62,133.38,136.43,126.8,123.68,125.13
xtpsh01-dot-v2,213.38,9075.7,24793.05,18031.72,1940.71,214.82,196.34,191.16,177.87,176.06,166.41,165.28,160.19,153.05,1294.39,3327.56,140.12,138.81,139.91,139.83,141.01,130.27,132.77,123.9,127.79,128.13,124.66,127.92,117.99,116.41,116.69
