Source,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,13:00:00,13:01:00,13:02:00,13:03:00,13:04:00,13:05:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,14:57:00,14:58:00,14:59:00,15:00:00
hlsz01-dot-v2,362.15,8586.37,11866.82,304.24,218.24,212.31,200.13,192.91,185.73,181.43,174.56,170.03,166.29,161.31,1766.73,2415.12,139.54,140.49,139.95,137.37,137.7,134.2,135.75,135.94,133.67,132.59,133.36,136.24,130.83,123.27,126.5
hlsz01-dot-v5,352.06,8588.34,11868.05,308.17,222.7,215.78,201.78,194.54,186.99,182.84,176.06,171.54,167.35,162.41,1771.45,2416.45,140.34,141.27,140.6,138.34,138.49,134.89,136.36,136.64,134.19,133.43,135.17,137.07,131.23,123.37,126.62
hlsz02-dot-v2,242,8562.85,11895.5,306.15,219.23,212.74,200.94,193.36,186.19,182.3,174.87,170.01,166.64,161.86,1465.15,2370.88,140.13,140.03,141.1,137.15,137.68,134.61,136.48,136.81,133.56,132.86,133.19,136,125.95,124.2,126.54
hlsz02-dot-v5,151,8550.21,11938.66,317.25,226.07,218.27,204.72,195.6,188.25,183.8,176.3,171.55,167.3,162.62,1282.32,2405.31,140.5,141.49,141.17,138.77,138.74,134.97,136.75,137.16,134.75,133.59,133.98,136.76,125.82,124.23,126.65
hlsz03-dot-v2,161,8555.39,11898.89,309.83,218.96,211.99,200.93,193.27,186.17,182.26,175.01,169.64,166.5,161.69,1273.25,2406.98,140.1,140.75,140.3,137.75,138.01,134.83,136.15,136.29,133.97,133.15,133.22,135.82,125.71,124.21,126.51
hlsz05-dot-v2,154,8547.82,11947.72,314.25,221.14,213.97,201.02,193.23,185.74,181.65,174.98,169.55,166.56,161.69,1288.76,2402.47,139.88,140.44,140.1,137.58,137.86,134.34,135.99,136.05,133.76,132.91,133.23,135.34,125.75,124.16,126.58
hlsz06-dot-v2,161,8521.93,12005.42,319.66,219.73,213.58,201.31,193.7,186.56,182.22,174.98,170.26,166.79,161.9,1433.52,2389.71,140.05,140.72,141.27,137.53,138.41,134.84,136.46,136.87,133.79,132.81,133.47,136.26,126.16,124.27,126.12
hlsz07-dot-v2,161,8515.67,12022.87,319.28,218.95,213.11,201.03,193.45,186.37,182.52,174.99,170.33,166.52,162.22,1550.86,2381.89,139.88,139.25,141.29,137.11,137.72,134.56,136.61,136.62,133.78,132.69,133.18,136.09,126.23,124.3,126.35
hlsz08-dot-v2,151,8517.04,12018.44,317.73,219.9,213.44,199.94,192.72,185.68,181.46,174.39,169.86,166.14,161.66,1518.08,2376.06,139.33,138.71,140.7,136.63,137.23,134.02,136.01,136.29,133.37,132.11,132.6,135,126.22,124.21,126.22
hlsz09-dot-v2,271.33,8580.18,11867.07,305.04,219.43,212.79,200.84,193.47,186.19,181.92,174.99,170.43,166.65,161.62,1716.85,2362.54,139.94,140.72,140.28,137.62,137.95,134.83,136.17,136.19,133.8,133.06,134.57,135.93,125.43,124.44,126.7
ht02-dot-v2,352.63,8562.31,11899.57,305.86,212.31,205.08,192.68,185.32,177.41,173.73,168.36,161.79,158.95,154.47,1128.36,2424.57,137.82,136.92,135.7,133.16,134.24,130.04,131.58,133.02,129.7,127.21,128.87,131.83,118.13,116.26,118.8
ht03-dot-v2,319.73,8124.93,11820.7,298.68,213.04,206.78,193.64,186.43,178.73,175.48,168.04,163.2,160.25,155.48,1653.61,2359.71,134.31,134.29,133.6,132.33,131.19,128.24,130.09,130.26,128.11,126.14,128.13,130.6,124.04,116.36,119.99
htsz01-dot-v2,153,8601.59,11890.21,312.85,229.8,218.79,205.77,197.9,190.8,187.01,179.77,174.53,171.05,166.62,1520.11,2379.38,146.44,145.99,144.96,142.93,142.96,139.22,140.88,141.06,138.92,137.81,139.42,143.03,135.33,126.32,129.97
htsz02-dot-v2,365.03,8605.04,11908.23,316.92,225.91,220.48,207.26,197.52,190.81,186.71,178.81,174.62,170.85,167.38,1422.21,2396.22,145.7,144.96,145.68,142.52,143.01,139.76,141.42,141.69,138.71,137.57,138.64,141.68,129.78,128.83,130.17
htsz05-dot-v2,360.05,8582.93,11960.24,323.8,225.8,219.11,205.84,197.94,189.95,185.88,178.88,174.58,170.86,166.1,1464.68,2394.98,145.66,144.94,145.64,143.13,143.07,139.39,141.17,141.84,138.63,137.88,138.82,141.56,129.57,127.2,129.59
htsz06-dot-v2,153,8446.66,11315.32,340.24,225.27,218.38,205.25,196.75,189.44,185.61,178.61,173.57,170.01,165.51,1027.17,2379.31,145.96,144.38,145.43,142.26,142.14,138.73,140.69,141.08,138.51,137.06,138.34,141.33,129.14,127.08,129.06
huatai01-dot-v2,148,8533.96,12011.62,308.69,208.35,202.42,191.18,183.59,176.42,172.74,165.77,161.11,157.6,152.92,1286.56,2395.44,131.41,131.82,131.38,129.07,129.09,126.17,127.65,128.06,124.83,124,124.67,126.69,117.39,115.55,117.92
huatai02-dot-v2,156,8478.23,12001.87,323.33,225.24,217.48,201.44,190.73,180.53,176.68,168.64,163.77,160.13,154.99,1451.32,2382.86,133.86,133.13,134.06,130.77,131.78,127.66,129.33,129.62,127.01,125.88,126.76,129.81,117.97,115.91,117.8
huatai03-dot-v2,156,8470.6,11200.37,329.6,225.35,217.28,201.64,190.88,180.57,177.28,168.72,163.73,160.58,155.12,1352.77,2395.07,134.16,134.23,133.64,131.43,131.92,127.34,129.64,129.82,126.95,125.93,127.12,130.03,118.05,116.19,118.14
huatai03-dot-v2_xuxin,152,8439.86,11216.57,332.91,228.64,223.61,205.74,196,184.63,180.85,171.19,166.48,161.75,156.19,1300.9,2393.87,135.42,136.08,135.11,133.45,133.81,129.45,130.79,130.18,128.72,127.56,129.38,131.94,114.68,112.89,115.36
huatai03-dot-v5_xuxin,151,8446.77,11193.6,331.97,232.77,223.56,207.92,196.01,185.74,182.77,172.9,167.23,163.05,157.6,1302.12,2394.88,136.57,136.71,136.03,134.28,133.99,130.57,131.58,131.89,129.49,128,130.83,133.1,114.69,112.86,115.28
huatai05-dot-v2,152,8539.84,11957.94,315.15,217.76,210.9,196.78,188.02,179.37,175.06,167.45,162.89,159.26,154.4,1490.29,2365.59,133.28,132.38,133.31,130.29,130.21,126.89,128.63,129.25,126.29,125.18,126.1,128.75,117.71,115.64,117.7
huatai06-dot-v2,417.28,8412.7,11327.87,337.74,225.53,217.8,201.68,190.83,180.58,176.74,168.71,163.31,159.6,154.72,1016.56,2373.29,134.73,132.63,134.51,130.91,131.01,127.61,129.56,129.77,126.98,125.84,126.83,129.8,117.96,115.89,117.75
huatai07-v16,289.21,8635.08,11522.74,288.13,209.66,201.34,190.02,182.41,175.29,173.13,164.58,159.82,155.97,152.52,278.63,2371.76,131.24,131.62,130.97,128.57,129.35,124.41,127.22,127.88,123.96,122.89,123.4,125.47,121.89,115.08,117.06
huatai08-dot-v2,156,8466.66,11213.79,329.91,224.98,217.03,201.48,190.58,180.26,176.93,168.4,163.56,160.12,154.92,1328.22,2399.19,134.03,134.07,133.48,131.31,131.72,127.17,129.35,129.53,126.5,126.09,126.63,128.28,123.11,116.2,117.74
huatai09-dot-v2,156,8497.9,12021.48,324.91,225,217.06,201.49,190.62,180.44,176.62,168.55,163.35,160.16,154.92,1446.27,2382.8,133.81,133.12,134.07,130.77,131.59,127.54,129.3,129.7,126.89,125.82,126.76,129.68,117.93,115.85,117.88
huatai12-dot-v2,156,8476.12,11191.99,328.77,225.23,217.09,201.5,190.53,180.31,176.86,168.46,163.62,160.27,154.93,1328.29,2397.7,134.03,134.09,133.49,131.47,131.21,127.87,129.4,129.59,126.58,125.94,126.86,129.35,117.78,115.85,118.22
huatai14-dot-v2,147,8500.86,11226.34,328.98,221.02,213.52,199.55,189.99,181.74,177.83,170.45,165.09,161.73,156.75,1154.32,2363.58,137.14,137.28,136.12,134.26,133.8,130.13,132.22,132.24,129.24,128.6,129.84,133.17,120.41,118.38,120.51
huataidmasz01-dot-v2,154,8505.51,11222.09,330.91,227.53,220.5,207.5,197.55,189.38,185.4,178.05,172.71,169.27,164.29,1146.51,2370.14,144.45,145,143.41,141.7,141.07,137.38,139.53,139.37,136.82,135.56,137.01,140.78,127.42,125.22,127.3
huataisz03-dot-v2,172,8551.31,12005.21,320.36,220.09,213.73,202.22,193.79,186.69,182.51,175.33,171.11,167.17,162.65,1711.79,2392.68,141.38,141.87,140.9,138.56,138.51,135.4,136.9,137.22,134.2,133.27,134.05,136.35,126.53,124.52,126.98
huataisz04-dot-v2,152,8489.56,11274.3,328.93,217.25,211.24,199.73,192.63,185.41,181.88,174.96,169.77,166.31,161.74,1057.52,2365.42,140.37,139.5,140.03,137.64,137.76,134.72,136.52,136.68,133.72,132.57,133.48,135.37,126.53,124.33,126.21
huataisz05-dot-v2,151,8451.57,11277.25,329.61,216.46,210.58,199.2,191.66,184.91,181.1,174.53,169.77,165.96,161.67,958.63,2377.21,140.08,140.11,140.79,137.59,137.73,134.59,136.3,136.66,133.6,132.34,133.5,135.38,126.42,124.55,126.34
huataisz06-dot-v2,152,8478.63,11246.67,324.69,216.36,210.55,198.85,191.96,184.7,180.84,174.19,169.34,165.77,161.13,1018.61,2371.87,140.31,139.01,140.77,136.97,137.3,134.46,136.01,136.49,133.32,132.13,133.02,135.27,126.57,124.64,126.31
huaxinsh02-dot-v2,309.41,8514.8,11399.76,360.01,222.05,211.14,202.02,194.44,191.14,192.44,192.48,191.16,188.32,185.63,837.46,2460.77,190.9,187.87,189.58,188.21,187.04,189.99,192.68,195.21,191.67,192.12,194.67,201.99,186.71,184.97,184.84
huaxinsh02-dot-v5,315.95,8505.44,11388.88,361.22,223.3,212.62,203.25,195.63,192.09,193.44,193.45,192.03,189.11,186.48,824.93,2461.72,191.6,188.69,190.43,189.02,187.84,190.81,193.39,196.07,192.49,193.06,196.04,203.12,186.75,185.01,184.86
huaxinsh03-dot-v2,311.78,8481.15,11428.68,307.32,222.9,211.78,202.55,195,191.42,193.13,192.54,191.56,188.4,185.95,741.93,2468.29,191.47,188.26,189.97,188.38,187.45,190.24,193.02,195.18,192.36,192.55,195.41,202.39,186.85,184.93,184.85
huaxinsh04-dot-v2,307.84,8541.17,11325.64,353.51,220.59,210.02,201.42,194.42,191.18,192.71,192.62,190.95,188.4,184.11,1073.86,2442.36,190.99,186.88,189.69,188.29,186.97,190.06,192.32,195.07,192.31,192.07,195.12,202.04,186.86,184.75,184.77
huaxinsh04-dot-v5,309.36,8542.5,11326.41,354.6,221.95,211.39,202.67,195.42,192.03,193.58,193.32,191.62,189.02,184.77,1064.16,2443.24,191.7,187.17,190.42,189.05,187.7,190.76,193.24,195.75,193,192.56,195.95,203.06,186.92,185.07,184.7
huaxinsh05-dot-v2,306.97,8530.42,11385.65,358.48,222.03,211.04,202.02,194.41,191.2,192.77,192.75,191.26,188.48,185.82,899.22,2449.53,190.83,187.5,189.77,187.53,188.72,189.74,192.16,195.08,192.39,191.68,194.86,199.89,196.03,184.6,184.24
huaxinsh05-dot-v5,308.51,8531.16,11382.9,359.56,223.2,212.24,203.08,195.64,192.19,193.66,193.59,192.14,189.31,186.62,899.36,2451.37,191.68,188.34,190.6,188.53,189.64,190.63,193.15,195.95,193.42,192.6,195.87,201.14,196.26,184.63,184.25
huaxinsz03-dot-v2,299.33,8414.11,11331.58,284.95,219.12,212.84,200.06,192.28,184.56,180.5,173.91,169.12,165.27,160.97,666.62,2409.69,139.59,140.23,139.54,137.21,137.32,134.23,136,136.29,133.4,131.99,132.61,135.49,125.89,124.1,126.05
huaxinsz04-dot-v2,151,8461.91,11306.65,332.58,219.17,213.1,200.1,192.28,184.72,180.73,174.14,168.99,165.71,160.89,1032.42,2374.69,140.16,139.1,140.64,136.78,137.13,134.16,135.97,136.41,133.7,132.12,132.67,135.59,125.94,124.15,126.1
huaxinsz05-dot-v2,151,8441.36,11284.16,330.44,217.91,211.87,199.27,191.7,184.13,180.14,173.82,168.69,165.08,160.76,783.13,2398.68,139.19,139.65,139.36,136.95,137.31,133.33,135.54,136.02,132.84,131.94,132.06,133.81,131.16,123.94,125.8
huaxinsz05-dot-v5,151,8414.94,11290.94,332.19,219.41,213.28,200.61,192.84,185.2,181.17,174.67,169.44,165.97,161.5,762.78,2399.4,139.73,140.24,139.87,137.62,137.78,134.78,136.28,136.59,133.36,132.42,132.9,135.48,125.85,124.03,126.17
huaxinsz06-dot-v2,301.06,8418.95,11403.1,288.77,218.73,212.62,200.27,193.03,185.32,180.93,174.18,169.46,165.79,161.45,457.63,2364.63,140.34,139.44,140.81,136.99,137.46,134.25,136.17,136.55,133.37,132.48,132.74,134.19,131.56,124.29,125.86
huaxinsz06-dot-v5,302.03,8427.85,11390.43,288.65,219.37,213.39,201,193.53,185.73,181.33,174.4,169.75,166.09,161.75,467.98,2365.16,140.51,139.64,140.97,137.2,137.62,134.44,136.39,136.74,133.57,132.73,133.03,134.54,131.61,124.3,125.91
xtpsh01-dot-v2,147,8494.31,11221.44,319.08,209.1,203.36,191.84,184.22,176.72,173.15,166.45,161.32,158.06,153.42,1168.7,2409.73,131.58,132.21,131.4,129.34,129.33,126.19,127.83,128.26,124.92,124.04,124.77,126.86,117.75,115.74,118.01
xtpsh02-dot-v2,148,8519.91,12032.98,313.63,210.62,204.09,192.31,184.58,176.88,173.22,166.2,161.69,158.53,153.67,1227.3,2401.11,131.8,132.51,131.67,129.43,129.57,126.6,128.07,128.7,125.51,124.57,125.19,127.21,118.01,115.87,118.19
xtpsh04-dot-v2,340.42,8553.36,12006.57,313.13,210.5,203.96,192.14,184.48,176.75,173.19,166.21,161.65,158.01,153.3,1209.1,2404.92,131.75,132.5,131.66,129.42,129.57,126.62,128.07,128.64,125.23,124.34,125.08,127.19,118.02,115.88,118.22
xtpsh05-dot-v2,346.07,8568.65,11883.73,297.12,209.45,203.2,191.56,184,176.91,173.01,166.41,161.44,158.2,153.36,1155.86,2409.07,131.62,132.39,131.49,129.38,129.59,126.72,128.03,128.19,125.7,125.05,124.86,127.22,117.22,115.65,118.18
xtpsh06-dot-v2,148,8208.07,11857.42,319.99,218.63,212.3,196.15,186.45,178.42,175.05,167.1,162.87,159.08,155.08,1362.31,2389.13,133.7,133.76,133.95,130.47,130.43,126.88,127.83,128.68,124.77,123.94,124.45,128.28,124.39,115.13,119.95
xtpsh07-dot-v2,148,8454.56,11272.87,324.12,210.67,204.37,192.26,184.58,177.03,173.28,166.42,161.35,157.77,153.2,1070.01,2357.54,132.02,131.03,131.6,129.44,129.48,126.35,128.17,128.46,125.51,124.02,125.02,127.33,117.95,115.93,117.95
xtpsh08-dot-v2,148,8514.36,12032.99,313.82,210.76,204.42,192.32,184.7,177.27,173.22,166.54,162.11,158.16,153.82,1549.88,2375.92,131.65,130.79,132.68,129.39,129.54,126.4,128.12,128.64,125.25,124.33,125.17,127.3,118.01,115.85,118.23
xtpsh09-dot-v2,148,8450.86,11294.78,324.73,210.54,204.25,192.17,184.29,177.02,172.98,166.33,161.43,157.51,153.8,984.07,2376.02,131.62,130.94,132.42,128.85,129.47,126.32,127.93,128.57,125.4,124.12,125.15,127.59,118.01,116.23,117.95
xtpsh11-dot-v2,143,8433.58,11290.97,272.88,207.18,201.55,189.77,182.67,175.5,171.61,165.39,160.33,156.97,152.47,779.88,2386.05,130.9,131.37,131.07,128.66,129.1,125.17,127.43,127.9,124.66,123.86,123.9,125.46,123.03,115.79,117.5
xtpsh11-dot-v5,144,8433.85,11291.77,274.88,209.42,203.51,191.09,183.89,176.41,172.46,165.8,160.96,157.45,153.04,749.81,2386.69,131.28,131.85,131.41,129.16,129.39,126.51,127.94,128.32,125.08,124.2,124.73,127.19,117.76,115.82,117.93
xtpsh11-dot-v5_xuxin,145,8411.32,11292.79,285.82,222.33,213.64,200.6,188.39,179.28,175.1,166.79,161.52,157.75,153.52,760.12,2385.4,133.66,133.46,132.45,130.6,130.31,127.02,128.56,128.8,126.05,125.02,126.86,130.28,114.82,112.79,114.9
xtpsh12-dot-v2,143,8510.3,11190.03,312.03,207.13,201.75,189.78,182.95,175.88,172.45,165.45,161,157.84,152.78,1349.36,2385.61,130.95,131.56,131.45,128.5,129.47,125.48,127.42,127.97,124.95,123.61,124.45,126.86,117.72,115.83,117.75
xtpsh12-v16,291.82,8733.51,11299.58,275.23,208.9,202.03,189.79,182.49,174.92,173.2,164.46,160.3,156.23,152.46,1009.69,2355.14,132.1,130.64,131.4,128.82,129.25,124.98,127.22,128.01,124.81,122.87,124.08,126.57,118.23,115.15,117.37
xtpsh13-dot-v2,143,8494.92,11184.2,313.06,208.18,201.61,190.24,183.09,176.1,172.38,165.83,161.02,157.82,152.94,1414.31,2379.38,131.08,131.66,132.04,128.53,129.52,125.84,127.63,128.13,125.09,123.77,124.53,127.1,117.78,115.78,117.76
xtpsh13-v16,287.59,8726.23,11294.29,275.6,208.69,201.52,188.96,181.75,174.46,173.07,164.11,160,156.4,152.43,1092.41,2343.07,131.63,131.63,130.12,128.45,129.09,124.74,126.98,127.68,124.46,122.53,123.95,125.93,118.22,115.21,117.54
xtpsh14-dot-v2,143,8497.32,11179.45,313.39,208.9,201.77,190.76,183.02,176.06,172.53,165.42,160.78,157.81,152.78,1167.63,2407.56,130.91,131.67,131.01,128.72,128.86,125.79,127.76,128.02,124.77,123.85,124.37,126.5,117.8,115.79,118.05
xtpsh14-v16,290.27,8736.3,11295.27,276.71,209.55,202.38,190.13,182.47,174.67,173.17,164.22,159.97,156.35,152.58,900.44,2356.43,131.09,130.49,130.75,128.1,129.24,124.55,126.85,127.8,124.32,122.71,124.01,125.49,122.02,115.51,117.08
xtpsh16-dot-v5_xuxin,146,8445.09,11237.79,326.23,219.9,211.73,197.86,188.28,179.47,175.66,167.77,161.78,158.27,154.2,1146.33,2348.83,133.44,134.26,132.77,130.97,130.59,127.01,128.85,129.5,126.25,125.58,126.72,130.17,114.9,112.99,114.98
xtpsz01-dot-v2,341.01,8566.08,11983.06,316.61,219.35,213.69,201.86,194.72,188.33,183.94,178.49,173.62,170.26,164.25,1809.63,2419.68,141.77,142.87,142.28,139.9,140.32,137.35,138.95,138.9,136.48,135.13,135.05,137.25,128.36,126.72,129.3
xtpsz05-dot-v2,147,8504.24,11267.53,327.11,215.72,210.15,198.81,192.01,185.49,181.24,176,171.31,167.9,164.07,985.08,2386.4,140.82,140.6,142.28,139.03,139.43,136.61,138.36,138.74,135.82,134.2,134.68,136.75,128.48,126.86,128.79
xtpsz05-dot-v5,148,8507.1,11256.06,328.61,217.73,212.2,200.38,193.33,185.85,182.35,176.65,171.71,168.25,164.33,985.17,2386.85,141.29,141.04,142.73,139.47,139.94,136.98,138.83,139.18,136.24,134.71,135.2,137.23,128.52,126.9,128.81
