Source,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,13:00:00,13:01:00,13:02:00,13:03:00,13:04:00,13:05:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,14:57:00,14:58:00,14:59:00,15:00:00
hb04-dot-v2,176.3,9368.59,10692.2,228.72,210.39,204.41,201.05,194.06,184.39,181.88,176.21,168.3,162.21,161.59,1219.05,3090.94,136.87,136.77,137.57,139.16,131.92,130.44,127.28,127.28,125.32,130.69,130.47,134.39,131.81,no data,no data
hb04-dot-v5,180.88,9384.26,10603.94,228.92,212.27,207.16,201.89,194.75,185.59,182.11,176.26,168.38,162.2,161.8,1301.41,3085.09,137.19,137.45,138.03,139.62,132.33,130.82,127.47,127.8,125.42,131.03,130.89,134.71,132.12,no data,no data
hb08-dot-v2,170.33,9268.17,10156.13,222.64,207.67,203.32,197.48,191.23,181.87,180.52,174.31,166.63,160.78,160.34,701.59,3084.69,135.48,135.4,136.11,138.07,131.02,129.52,126.63,126.48,124.62,129.24,128.98,132.62,130.23,no data,no data
hb09-dot-v2,170.39,9321.42,10055.79,227.43,207.11,203.81,198.23,191.49,182.1,179.77,174.33,166.85,160.43,159.83,1195.07,3088.83,135.45,135.38,136.37,137.76,130.85,129.4,126.38,126.3,124.53,129.26,128.76,132.54,129.93,no data,no data
hb09-dot-v5,170.48,9339.84,10069.69,229.66,209.21,205.62,199.47,192.93,183.12,180.9,175.26,167.48,161.23,160.51,1141.64,3092.16,135.93,135.99,136.85,138.34,131.3,130.41,126.89,126.93,124.56,129.86,129.41,132.75,129.75,no data,no data
hb09-dot-v5_xuxin,174.85,9328.3,10054.84,232.98,213.04,209.2,202.97,194.02,184.16,180.56,174.35,166.56,160.46,159.8,1147.69,3088.32,136.72,136.78,137.45,138.74,131.21,129.59,126.33,126.4,124.18,130.03,130.58,134.44,132.01,no data,no data
hbsz04-dot-v2,186.12,9321.47,10099.58,239.31,217.88,214.22,208.39,201.52,191.41,188.79,183.11,175.53,169.17,168.86,1053.02,3109.62,144.06,143.72,144.77,146.28,139.16,137.9,134.73,134.57,132.34,137.59,137.68,140.88,138.1,no data,no data
hbsz04-dot-v5,186.97,9324.48,10103.05,242.98,224.92,217.96,212.27,203.57,193.02,190.38,184.68,176.46,170,170.24,1056.12,3111.86,145.09,144.77,145.53,146.96,139.89,138.45,135.23,135.16,132.74,138.27,138.36,141.91,139.38,no data,no data
hbsz06-dot-v2,180.73,9314.55,10118.96,239.79,217.87,214.17,209.04,201.57,191.39,189.2,183.03,175.35,169.07,168.55,926,3105.45,143.66,143.72,144.47,146.13,139.21,137.77,134.5,134.57,132.42,137.6,137.59,140.88,138.38,no data,no data
hbsz07-dot-v2,180.15,9315.51,10103.42,236.65,215.41,212.26,206.82,200.3,190.65,188.1,182.42,174.9,168.62,168.16,1073.03,3104.56,143.45,143.27,144.34,145.76,138.88,137.51,134.42,134.51,132.11,137.21,137.18,140.21,137.27,no data,no data
hbsz08-dot-v2,180.39,9276.87,10158.71,230.68,215.34,211.35,206.33,200.04,190.23,188.25,182.11,174.59,168.55,168.2,734.72,3089.2,143.39,143.58,144,145.68,138.78,137.22,134.22,134.15,132.42,137.01,136.85,140.42,137.8,no data,no data
hbsz08-dot-v5,180.91,9277.11,10165.63,234.41,219.31,214.73,209.59,201.15,191.43,189.18,182.93,175.33,169.16,168.88,737.13,3090.35,143.88,144.09,144.49,146.34,139.42,137.62,134.61,134.65,132.75,137.45,137.93,140.88,138.28,no data,no data
hlsz01-dot-v2,371.53,9394.73,10664.76,236.42,218.1,211.84,209.05,202.25,192.98,189.65,183.6,176.57,169.62,170.52,1769.41,3102.79,145.06,144.8,145.51,147.04,139.98,138.63,135.27,135.3,133.24,138.51,138.7,142.05,139,no data,no data
hlsz01-dot-v5,373.55,9388.46,10681.08,238.89,221.55,215.03,210.95,204.69,194.3,190.74,185.25,177.6,170.73,171.68,1784.53,3102.92,145.52,145.43,146.16,148.06,140.83,139.1,135.98,136.03,133.75,139.57,139.7,143.43,140.3,no data,no data
hlsz02-dot-v2,189.58,9370.61,10721.25,237.7,219.36,212.55,209.26,202.49,193.31,190.62,184.23,176.85,170.27,169.61,1326.73,3092.19,145.09,145.47,145.59,147.26,140.33,139.11,135.62,135.67,133.71,138.76,139.08,142.4,139.23,no data,no data
hlsz02-dot-v5,188.58,9353.6,10772.87,243.58,224.5,217.78,211.98,205.57,194.75,192.32,185.09,177.62,170.86,170.95,1141.87,3103.44,146.36,146.35,146.97,148.63,141.13,139.04,136.06,136.28,134.17,139.58,139.72,144,141.4,no data,no data
hlsz03-dot-v2,189.55,9326.33,10054.04,239.3,219.22,215.82,210.48,202.88,193.55,190.15,184.12,176.87,170.05,171.01,1659.69,3111.44,145.36,145.04,145.86,147.26,140.24,139.3,135.73,135.89,133.71,138.65,139.11,142.47,139.83,no data,no data
hlsz05-dot-v2,186.21,9366.96,10769.52,238.29,219.84,213.78,209.22,202.42,192.19,190.1,183.98,176.27,170.02,169.61,1081.03,3105.72,144.78,144.62,145.56,147.06,140.02,138.82,135.4,135.56,133.35,138.54,138.81,142.3,139.84,no data,no data
hlsz06-dot-v2,185.93,9318.67,10068.51,239.76,219.36,215.94,210.78,203.01,193.48,190.56,184.29,176.84,170.16,169.7,1188.29,3100.56,145.42,145.16,145.94,147.25,140.29,138.89,135.64,135.56,134.04,138.76,138.77,142.59,139.55,no data,no data
hlsz07-dot-v2,189.55,9322.47,10068.79,239.57,219.1,215.62,210.46,202.8,193.38,190.44,184.19,176.74,170.14,169.7,1212.96,3098.79,145.3,145.18,145.45,147.38,140.41,138.87,135.52,135.6,133.98,138.52,138.7,142.43,139.53,no data,no data
hlsz08-dot-v2,179.73,9327.07,10051.28,238.95,220.17,218.28,210.61,202.91,193.4,191.57,184.23,177.71,171.19,169.52,1378.98,3093.93,145.75,145.41,145.72,147.31,142.48,139.01,135.46,135.48,135.14,141.08,140.29,145.08,140.94,no data,no data
hlsz09-dot-v2,193.76,9381.51,10685.63,237.33,219.39,212.71,209.68,202.54,193.26,190.48,184.12,176.85,170.13,169.47,1561.81,3110.22,145.28,145.06,145.84,147.26,140.28,139.27,135.74,135.94,133.63,138.49,139.13,142.44,139.88,no data,no data
ht02-dot-v2,322.35,8987.78,10269.35,239.49,216.78,211.11,208.41,197.67,183.52,183.49,176.27,167.84,163.94,163.38,2646.82,3086.7,137.99,138.3,138.66,140.51,133.54,131.59,128.47,128.41,126.28,131.84,132.1,135.79,133.16,no data,no data
ht03-dot-v2,292.88,9000.25,10629.72,229.15,211,204.88,201.8,195.47,185.4,182.52,177.47,169.15,162.87,162.32,1509.74,3098.79,138.6,138.53,139.06,140.54,133.63,132.6,128.91,129.06,126.71,132.33,132.31,136.15,133.35,no data,no data
htsz01-dot-v2,186.3,9354.44,10852.28,244.05,224.86,221.18,216.71,209,197.74,193.92,188.94,180.21,176.44,176.23,2125.36,3110.85,150.76,151.06,151.13,153.07,145.41,143.98,140.8,140.59,138.51,144.66,145.04,149.28,145.61,no data,no data
htsz02-dot-v2,343.76,9370.65,10818.36,244.27,224.97,221.44,216.37,209.24,198.17,194.85,189.45,181.62,175.11,175.33,1478.28,3112.96,151.21,151.45,151.69,153.42,145.76,143.94,141.17,140.89,139.12,144.99,145.89,149.83,147.25,no data,no data
htsz05-dot-v2,335.53,9367,10823.55,244.27,225.61,222.32,216.95,209.85,197.89,194.91,189.44,181.53,175.17,174.64,1315.71,3100.28,150.83,151.17,151.31,153.18,145.43,144.09,140.86,140.83,138.82,145.15,145.22,149.5,146.17,no data,no data
htsz06-dot-v2,181.52,9267.52,10186.38,240.56,224.45,219.52,214.97,207.87,196.94,194.89,188.92,180.73,174.85,175.18,844.35,3105.38,150.53,150.92,151.04,152.96,145.3,143.72,140.67,140.58,138.56,144.71,144.91,149.21,146.06,no data,no data
huatai01-dot-v2,178.12,9341.25,10825.28,228.61,208.98,205.63,199.7,192.9,183.27,181.03,175.31,167.6,161.36,160.87,1119.07,3097.39,136.29,136.1,137.04,138.54,131.35,130.48,127.05,127.42,124.85,130.13,129.89,133.37,130.34,no data,no data
huatai02-dot-v2,206.5,9307.55,10855.02,241.93,220.24,214.6,207.45,200.17,187.86,184.6,178.53,171.02,164.28,163.82,1226.15,3099.72,140.29,139.18,139.82,141.53,133.82,132.39,128.9,129.08,127.08,132.99,132.98,136.84,133.82,no data,no data
huatai03-dot-v2,267.52,9334.11,10841.27,242.14,220.49,214.72,207.84,200.31,188.17,185.11,178.83,171.36,164.51,164.14,1259.42,3097.17,140.64,139.47,140.14,141.78,134.38,132.65,129.44,129.37,127.29,133.63,133.47,137.04,134.2,no data,no data
huatai03-dot-v2_xuxin,257.39,9326.19,10843.4,242.47,222.79,218.17,214.78,204.36,191.16,188.69,182.34,172.78,165.93,166.56,1258.23,3088.79,140.78,142.54,142.72,143.92,135.32,133.87,130.75,129.9,128.93,137.17,135.37,141.3,136.43,no data,no data
huatai03-dot-v5_xuxin,225.96,9335.7,10831.65,247.51,229.87,228.53,218.28,209.3,194.27,190.52,184.75,173.74,167.02,168.34,1285.48,3087.54,141.65,140.87,142.47,144.14,138.16,135.25,131.91,131.43,129.4,136.98,136.04,141.42,137.89,no data,no data
huatai05-dot-v2,208.39,9315,10855.96,236.43,215.03,211.08,204.29,197.05,186.25,183.32,177.48,169.88,163.32,162.71,1159.92,3100.05,138.66,137.92,138.79,140.21,132.8,131.92,128.22,128.54,126.07,131.87,132.11,135.4,132.37,no data,no data
huatai06-dot-v2,431.98,9257.9,10182.67,238.39,220.65,213.86,206.73,199.81,187.59,185.3,178.5,170.8,164.46,164.42,820.93,3091.27,140.06,139.57,139.69,141.51,133.86,132.38,128.89,129.06,126.98,133.04,132.97,136.87,133.78,no data,no data
huatai07-v16,282.41,9998.38,10387.37,226.64,207.71,201.84,198.74,191.96,183.11,181.67,175.8,167.7,162.47,162.19,420.92,3145.2,135.34,135.28,136.07,137.7,130.25,129.03,126.08,125.97,124.13,128.82,128.23,132.12,130.25,no data,no data
huatai08-dot-v2,211.39,9298.81,10089.41,242.74,220.28,214.42,207.13,199.92,187.87,184.7,178.45,171.01,164.23,163.78,1237.44,3099.69,140.25,139.18,139.71,141.52,133.85,132.33,128.89,129.07,127.08,133.28,132.97,136.68,133.72,no data,no data
huatai09-dot-v2,228.15,9314.19,10843.3,241.64,220.22,214.61,207.38,200.07,187.92,184.51,178.43,170.91,164.3,163.59,1338.12,3093.03,140.02,139.48,139.69,141.4,133.84,132.33,128.9,129.06,126.87,133.34,133.11,136.65,133.78,no data,no data
huatai12-dot-v2,166.5,9270.98,10131.6,244.36,220.37,214.04,206.64,199.73,187.59,184.88,178.51,170.8,164.43,164,1080.23,3111.6,140.29,139.11,140.06,141.35,133.82,132.55,129.07,129.16,126.62,133.42,133.24,136.56,133.31,no data,no data
huatai14-dot-v2,174.33,9305.19,10098.29,240.49,219.22,214.82,209.07,200.05,188.96,185.92,179.78,171.5,165.39,165.44,993.71,3117.96,141.97,141.5,142.04,143.58,135.79,134.61,131.13,131.08,128.71,135.41,135.57,140.07,136.73,no data,no data
huataidmasz01-dot-v2,189.06,9314.91,10109.76,245.78,225.24,221.29,215.13,206.34,195.86,193.1,187.1,178.67,172.72,172.58,890.82,3112.84,149.13,149.2,149.14,150.74,142.95,141.66,138.19,138.37,136.77,142.47,142.27,147.06,144.01,no data,no data
huataisz03-dot-v2,354.04,9399.23,10747.97,243.38,224.43,221.89,215.81,206.4,196.15,192.35,185.88,177.59,173.56,173.4,1981.74,3099.8,147.05,146.86,147.7,149.23,141.67,140.56,137.01,137.07,135.11,140.63,141.19,144.93,141.4,no data,no data
huataisz04-dot-v2,182.15,9312.31,10110.85,239.78,217.92,214.35,208.37,202.21,192.36,190.18,184.43,176.58,170.37,169.93,1012.74,3121.08,145.27,145.2,146.06,147.56,140.39,139.35,135.94,135.87,133.62,139.28,138.87,142.26,139.95,no data,no data
huataisz05-dot-v2,182.36,9275.32,10156.78,232.41,216.96,212.95,207.41,201.09,191.38,189.92,183.91,176.17,169.99,169.76,817.82,3094.45,144.71,145.09,145.34,147.14,140.11,138.83,135.62,135.7,133.65,138.68,138.31,141.9,139.49,no data,no data
huataisz06-dot-v2,183.48,9325.34,10108.38,238.69,217.38,213.92,207.47,201.33,191.56,189.6,183.82,176.06,169.83,169.35,991.13,3108.67,144.79,144.72,145.53,147.22,140.07,138.81,135.54,135.59,133.38,138.66,138.29,141.75,139.24,no data,no data
huaxinsh02-dot-v2,313.37,9277.8,10171.2,234.25,217.97,216.76,209.62,210.14,203.29,204.1,201.03,197.76,199.22,198.68,630.66,3154.02,191.42,193.32,198.05,196.95,193.57,191.38,193.9,192.86,190.97,198.44,197.93,203.51,198.15,no data,no data
huaxinsh02-dot-v5,316.58,9275.95,10173.76,236.39,220.04,218.87,211.42,211.4,204.64,205.34,201.99,198.6,200.33,199.63,625.11,3158.09,192.59,194.5,199.18,198.13,194.64,192.46,194.85,193.68,191.84,199.6,199.4,205.61,200.07,no data,no data
huaxinsh03-dot-v2,315.27,9278.23,10185.14,235.61,219.33,218.01,210.81,210.64,204.26,205.11,201.82,198.4,200.13,199.44,616.41,3157.49,192.29,194.13,198.93,197.8,194.34,192.18,194.68,193.66,191.54,199.21,200.9,207.32,201.35,no data,no data
huaxinsh04-dot-v2,172.48,9320.57,10115.09,241.03,218.29,217.92,210.1,210.53,204.07,204.3,201.44,198.05,199.51,198.93,860.16,3146.86,191.47,194.43,197.76,197.2,194.07,191.58,194.38,193.25,191.38,198.61,199.13,205.02,199.1,no data,no data
huaxinsh04-dot-v5,172.45,9321.84,10111.7,242.54,220.17,219.56,211.55,211.74,205.16,205.34,202.24,198.79,200.25,199.68,851.83,3148.29,192.43,195.39,198.71,198.22,194.93,192.39,195.13,194.13,192.1,199.51,200.64,207.13,201.11,no data,no data
huaxinsh05-dot-v2,167.6,9288.08,10147.68,234.11,218.33,217.36,209.69,210.28,203.8,204.18,201.33,197.9,199.44,198.64,726.57,3146.35,191.64,193.52,197.79,196.99,193.87,191.53,194.45,193.09,191.15,198.08,199.2,204.94,199.78,no data,no data
huaxinsh05-dot-v5,166.89,9287.39,10148.59,236.3,220.56,219.16,211.39,211.71,205.13,205.46,202.29,198.74,200.3,199.57,716.08,3147.7,192.76,194.67,199.36,197.8,194.93,192.55,195.26,193.94,192.03,199.08,200.67,207.08,202.03,no data,no data
huaxinsz03-dot-v2,308.99,9217.21,10228.73,243.27,227.08,222.11,217.15,209.76,199.72,198.82,191.83,183.96,178.71,178.26,578.36,3148.14,153.25,153.01,153.79,155.27,148.12,146.83,143.57,143.61,141.46,146.63,146.01,149.65,147.03,no data,no data
huaxinsz04-dot-v2,191.42,9246.21,10191.66,242.75,227.23,222.72,217.44,210.24,200.22,198.39,192.18,184.39,178.52,178.15,919.18,3146.16,153.12,153.55,153.79,155.37,148.19,146.83,143.55,143.68,141.61,146.77,146.12,149.67,147.07,no data,no data
huaxinsz05-dot-v2,321.03,9228.11,10193.36,241.6,225.97,221.47,216.22,209.08,199.45,197.96,191.56,183.78,178.2,178.06,646.27,3139.71,152.92,152.67,153.51,154.95,147.9,146.56,143.44,143.49,141.08,146.34,145.81,149.14,146.93,no data,no data
huaxinsz05-dot-v5,326.36,9220.7,10202.61,242.49,226.79,222.07,216.83,209.79,200,198.51,192.05,184.24,178.7,178.32,644.44,3145.4,153.11,152.9,153.74,155.18,148.09,146.73,143.51,143.55,141.2,146.49,145.96,149.35,146.95,no data,no data
huaxinsz06-dot-v2,306,9232.23,10252.29,243.32,226.72,221.28,217.09,209.59,199.68,198.82,192.13,184.13,179.09,178.67,476.57,3102.24,153.18,153.58,153.89,155.67,148.61,147.03,144.06,144.01,142.19,146.79,146.66,150.38,147.86,no data,no data
huaxinsz06-dot-v5,307.97,9236.67,10252.69,244.06,227.57,222.26,218.08,210.45,200.47,199.58,192.69,184.67,179.61,179.15,476.85,3102.44,153.64,154.02,154.32,156.13,149,147.38,144.37,144.3,142.47,147.19,147.16,151,148.47,no data,no data
xtpsh01-dot-v2,176.94,9310.68,10112.5,231.2,209.09,206.49,200.34,193.79,183.82,182.33,176.54,168.73,162.3,161.66,1005.31,3107.16,136.74,136.89,137.81,139.13,132.19,130.85,127.6,127.39,125.27,130.66,130.16,133.66,130.77,no data,no data
xtpsh02-dot-v2,177.06,9311.51,10110.63,231.82,209.69,206.97,200.66,193.93,183.87,182.31,176.49,168.74,162.21,161.71,978.96,3099.4,137,137.13,137.99,139.32,132.39,131.13,127.79,127.57,125.49,130.98,130.23,133.77,131.21,no data,no data
xtpsh04-dot-v2,216.58,9351.96,10813.63,229.29,209.63,207.25,201.28,194.15,183.99,181.95,176.48,168.87,162.23,161.62,1104.09,3098.54,137.02,137.16,138.09,139.31,132.43,131.07,127.92,127.8,125.49,130.91,130.22,133.77,130.59,no data,no data
xtpsh05-dot-v2,344.07,9345.03,10821.25,229.07,208.81,206.16,200.65,194.86,183.74,181.21,175.81,168.4,162.19,161.44,1269.53,3086.14,136.46,136.82,137.16,138.88,131.87,130.21,127.15,127.12,125.22,130.39,130.46,134.02,131.23,no data,no data
xtpsh06-dot-v2,177.06,9350.36,10825.72,229.36,209.68,207.31,200.96,194.12,184.08,181.99,176.5,168.95,162.29,161.59,1175.07,3094.26,137.05,137.25,138.38,139.32,132.45,130.93,127.77,127.57,125.95,130.72,130.02,133.93,131.1,no data,no data
xtpsh07-dot-v2,177.06,9314.78,10101.45,230.95,209.84,207.25,200.89,194.02,184.04,182.1,176.46,168.75,162.25,161.71,1054.96,3103.08,137.05,137.14,138.1,139.37,132.41,131.1,127.93,127.79,125.49,130.87,130.23,133.76,130.52,no data,no data
xtpsh08-dot-v2,177.06,9317.44,10044.49,229.99,209.65,207.25,201.26,194.27,184.21,181.62,176.47,169.18,162.23,161.61,1380.62,3083.94,136.89,137.68,137.95,139.47,132.48,131.13,127.92,127.74,125.71,131.18,130.6,134.33,130.95,no data,no data
xtpsh09-dot-v2,174.9,9278.11,10149.9,225.2,209.76,206.71,200.53,194.11,183.82,182.41,176.4,168.81,162.3,161.67,919.73,3099.18,136.78,137.06,137.91,139.35,132.47,131.12,127.79,127.56,125.41,130.92,130.28,133.95,131.04,no data,no data
xtpsh11-dot-v2,158,9264.76,10170.63,223.23,207.64,203.37,198.24,191.82,182.12,180.82,174.65,167.05,161.02,160.77,654.42,3088.32,136.07,135.99,136.92,138.38,131.41,130.31,127.08,126.93,124.52,129.69,129.49,132.87,130.55,no data,no data
xtpsh11-dot-v5,159,9266.03,10163.19,225.06,209.55,204.95,199.48,192.88,182.77,181.68,175.25,167.53,161.66,161.36,636.46,3092.68,136.58,136.48,137.43,138.88,131.91,130.61,127.37,127.19,124.87,130.33,130.01,133.61,131.16,no data,no data
xtpsh11-dot-v5_xuxin,358.63,9262.98,10157.16,234.04,218.04,213.65,206.95,197.63,185.54,183.01,175.62,167.49,161.66,161.33,646.84,3090.04,138.33,138.04,138.57,140,132.28,130.63,127.64,127.02,124.89,131.53,132.08,136.38,133.51,no data,no data
xtpsh12-dot-v2,171.94,9316.96,10086.14,228.64,207.82,204.68,198.67,192.08,182.58,180.21,174.81,167.38,160.99,160.56,1251.82,3085.3,136.04,135.98,136.72,138.43,131.47,129.98,127,126.94,124.86,129.93,129.54,132.87,130.62,no data,no data
xtpsh12-v16,282.2,10065.34,10254.84,224.48,207.85,204.73,199.66,193.08,183.66,180.85,176.16,168.1,162.08,161.67,975.85,3158.22,135.26,134.99,136.51,137.74,130.61,129.46,126.18,126.04,123.67,129.33,128.47,131.94,129.19,no data,no data
xtpsh13-dot-v2,171.76,9271.05,10147.91,222.29,207.33,203.24,198.02,191.78,182.03,180.63,174.65,167.07,161.07,160.57,855.18,3093.79,135.85,136.36,136.69,138.27,131.41,130.02,126.85,126.87,124.84,129.88,129.41,132.92,130.46,no data,no data
xtpsh13-v16,279.71,10025.54,10312.85,225.08,206.93,202.97,198.7,192.45,183.17,180.91,175.78,167.72,161.94,161.77,608.81,3156.18,135.25,134.98,136.56,137.8,130.52,129.34,126.2,126.02,123.53,129.45,128.2,131.88,129.7,no data,no data
xtpsh14-dot-v2,171.3,9303.63,10133.74,222.55,207.83,204.41,198.45,192,182.45,180.41,174.89,167.18,161.17,160.72,970.9,3100.14,136.26,136.17,137.04,138.45,131.45,130.25,127.02,126.9,124.67,129.95,129.57,133,130.7,no data,no data
xtpsh14-v16,279.36,10037.33,10293.12,225.23,207.77,203.51,199.43,193,183.66,180.96,175.87,167.99,162.02,161.79,700.23,3148.82,135.22,134.96,136.25,137.77,130.59,129,126.2,126.03,124.08,129.3,128.46,132.18,129.93,no data,no data
xtpsh16-dot-v5_xuxin,177.18,9266.64,10131.55,237.48,215.34,210.68,205.89,196.44,185.14,182.36,175.85,167.89,162.07,161.36,828.03,3086.67,137.84,138.56,138.81,140.41,132.79,130.64,127.41,127.36,125.66,131.4,131.73,136.66,133.97,no data,no data
xtpsz01-dot-v2,324.35,9394.6,10757.38,240.37,221.44,215.67,212.28,205.62,195,192.04,187.73,180.15,174.08,174.52,1661.38,3122.43,148.45,148.4,149.36,150.65,143.63,142.4,138.72,139.59,136.45,141.61,141.2,145.64,142.68,no data,no data
