Source,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,13:00:00,13:01:00,13:02:00,13:03:00,13:04:00,13:05:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,14:57:00,14:58:00,14:59:00,15:00:00
huataisz06-dot-v2,82.87,245.82,120.94,118.51,117.01,118.78,115.07,112.23,109.98,110.33,109.72,111.68,106.42,109.44,398.61,181.3,114.64,112.79,111.67,111.21,111.99,112.58,117.46,117.49,120.16,121.68,124.06,126.17,127.72,127.62,128.97
huaxinsh02-dot-v2,112.55,302.87,164.89,164.3,166.44,164.77,160.76,162.99,162.89,170.23,170.24,173.33,166.6,170.53,441.51,244.47,187.03,184.89,179.44,182.93,180.48,180.59,189.33,181.63,183.87,189.06,187.08,178.68,173.36,169.7,175.47
huaxinsh02-dot-v5,112.91,303.52,165.59,164.79,167.01,165.32,161.42,163.66,163.54,170.93,170.89,173.82,167.17,171.03,442.37,245.13,187.73,185.34,180,183.48,181.07,181.24,189.95,182.18,184.38,189.6,187.64,179.01,173.28,169.62,175.46
huaxinsh03-dot-v2,113.65,303.3,164.92,164.01,165.37,164.44,160.14,162.76,162.66,170.2,170.25,173.39,166.7,170.61,455.55,244.92,186.81,184.83,179.45,182.88,180.27,180.62,189.48,181.71,183.84,188.89,188.07,179.83,173.53,169.83,175.57
huaxinsh04-dot-v2,117.78,301.49,163.08,162.69,164.79,163.65,160.09,162.37,162.6,170.17,170.31,173.19,166.76,170.59,420.83,243.52,186.21,185.1,178.72,182.11,180.26,180.22,189.48,181.71,183.65,188.52,187.52,178.74,173.48,170.25,175.37
huaxinsh04-dot-v5,118.03,302.23,163.65,163.18,165.31,164.25,160.69,163.27,163.24,170.78,170.81,173.76,167.24,171.01,421.63,244.2,186.81,185.63,179.28,182.72,180.73,180.83,190.11,182.23,184.2,188.99,188.12,179.26,173.87,170.64,175.48
huaxinsh05-dot-v2,118.35,302.44,164.71,163.63,165.16,164.35,160.02,162.56,162.46,170.02,170.09,173.12,166.47,170.51,438.11,244.05,186.76,185.11,179.05,182.23,180.34,180.23,189.37,181.93,183.55,188.11,188.3,179.19,173.58,170.99,175.33
huaxinsh05-dot-v5,117.1,302.98,165.19,164.16,165.83,164.83,160.68,163.23,163.1,170.67,170.67,173.62,166.95,170.98,438.73,244.67,187.32,185.64,179.55,182.73,180.9,180.84,189.86,182.44,184.08,188.66,188.87,179.62,173.73,171.08,175.44
huaxinsz03-dot-v2,88.34,248.08,121.94,119.32,117.78,119.65,115.22,112.55,109.89,110.23,109.49,111.15,106.12,108.79,446.51,184.36,114.3,112.19,111.66,111.38,111.44,112.43,116.85,117.01,119.37,121.32,123.9,126.46,127.91,127.58,129.15
huaxinsz04-dot-v2,130.8,247.87,122.15,119.61,117.83,119.73,115.26,112.53,109.9,110.3,109.43,111.29,106.18,108.92,403.68,182.06,114.48,112.2,111.31,111.01,111.49,112.11,116.94,117.14,119.77,121.46,123.78,126.48,128,127.65,129.24
